scaffold_name	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	stitle	staxids	sscinames	sphylums	skingdoms	sskingdoms
scaffold_1481_c1	scaffold_1481_c1_8	MBG4836047_1	100	69	0	0	1	69	1	69	9.68e-46	150	70	69	MBG4836047_1 hypothetical protein [Pseudomonas aeruginosa] >MBI7334295.1 hypothetical protein [Pseudomonas aeruginosa] >MCL4778894.1 hypothetical protein [Gammaproteobacteria bacterium]	287	Pseudomonas aeruginosa	Proteobacteria	0	Bacteria
scaffold_1481_c1	scaffold_1481_c1_9	MBS1940710_1	91.8	158	13	0	1	158	1	158	1.44e-100	296	159	158	MBS1940710_1 hypothetical protein [Bacteroidetes bacterium]	1898104	Bacteroidetes bacterium	Bacteroidetes	0	Bacteria
scaffold_1481_c1	scaffold_1481_c1_10	WP_004629265_1	91.0	765	66	1	1	762	1	765	0.0	1440	763	765	WP_004629265_1 MULTISPECIES: phage/plasmid primase, P4 family [Ralstonia] >MBL4776191.1 hypothetical protein [Ralstonia sp.] >OYU22769.1 hypothetical protein CFE42_12815 [Ralstonia sp. PBBBR1] >ENZ78255.1 phage/plasmid primase, P4 family, C-terminal domain containing protein [Ralstonia pickettii OR214] >MCM3580793.1 phage/plasmid primase, P4 family [Ralstonia pickettii] >PLT18497.1 hypothetical protein CXP34_00320 [Ralstonia mannitolilytica]	48736	Ralstonia	Proteobacteria	0	Bacteria
scaffold_1481_c1	scaffold_1481_c1_11	MBG4836044_1	97.4	76	2	0	1	76	1	76	4.72e-47	154	77	76	MBG4836044_1 hypothetical protein [Pseudomonas aeruginosa] >MBI7334298.1 hypothetical protein [Pseudomonas aeruginosa] >HCF1489843.1 hypothetical protein [Pseudomonas aeruginosa]	287	Pseudomonas aeruginosa	Proteobacteria	0	Bacteria
scaffold_1481_c1	scaffold_1481_c1_12	MBG4836043_1	96.3	245	9	0	1	245	1	245	1.29e-173	488	246	245	MBG4836043_1 hypothetical protein [Pseudomonas aeruginosa] >MBI7334299.1 hypothetical protein [Pseudomonas aeruginosa]	287	Pseudomonas aeruginosa	Proteobacteria	0	Bacteria
scaffold_1481_c1	scaffold_1481_c1_13	HCF1489845_1	95.2	166	8	0	1	166	1	166	4.42e-117	338	167	166	HCF1489845_1 hypothetical protein [Pseudomonas aeruginosa]	287	Pseudomonas aeruginosa	Proteobacteria	0	Bacteria
scaffold_1481_c1	scaffold_1481_c1_14	WP_114483865_1	93.8	209	13	0	1	209	5	213	8.61e-137	392	210	213	WP_114483865_1 hypothetical protein [Extensimonas vulgaris] >RCX08594.1 hypothetical protein DFR45_10895 [Extensimonas vulgaris] >TWI36209.1 hypothetical protein IP95_02413 [Extensimonas vulgaris] >TXD14008.1 hypothetical protein FUT63_10525 [Extensimonas vulgaris]	1031594	Extensimonas vulgaris	Proteobacteria	0	Bacteria
scaffold_1481_c1	scaffold_1481_c1_15	GJQ55564_1	96.0	251	10	0	1	251	28	278	1.47e-177	499	252	278	GJQ55564_1 hypothetical protein HKUEN07_21330 [Rhodocyclaceae bacterium]	1898103	Rhodocyclaceae bacterium	Proteobacteria	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_1	WP_162668131_1	60.0	725	282	2	1	723	137	855	8.75e-297	848	771	901	WP_162668131_1 relaxase domain-containing protein [Gemmata massiliana] >VTR93398.1 DNA helicase TraI/TrwC relaxase OS=Singulisphaera acidiphila (strain ATCC BAA-1392 / DSM 18658 / VKM B-2454 / MOB10) GN=Sinac_7684 PE=4 SV=1: TrwC: AAA_30 [Gemmata massiliana]	1210884	Gemmata massiliana	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_2	MCE9565983_1	62.5	112	42	0	31	142	22	133	8.71e-48	161	144	139	MCE9565983_1 hypothetical protein [Planctomycetes bacterium]	2026780	Planctomycetes bacterium	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_3	MBL9083821_1	76.7	103	24	0	1	103	1	103	8.00e-53	171	113	110	MBL9083821_1 hypothetical protein [Planctomycetales bacterium]	2053591	Planctomycetales bacterium	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_4	MBS0263107_1	58.1	43	18	0	4	46	5	47	2.91e-08	54.7	52	51	MBS0263107_1 hypothetical protein [Planctomycetes bacterium]	2026780	Planctomycetes bacterium	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_5	MBV8458610_1	57.1	70	28	2	1	69	1	69	5.23e-19	83.2	71	70	MBV8458610_1 hypothetical protein [Acetobacteraceae bacterium]	1909293	Acetobacteraceae bacterium	Proteobacteria	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_6	MBV9123701_1	62.7	59	22	0	2	60	4	62	1.17e-18	82.4	69	77	MBV9123701_1 hypothetical protein [Planctomycetes bacterium]	2026780	Planctomycetes bacterium	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_7	MBV9124679_1	67.5	212	69	0	5	216	1	212	4.84e-108	319	217	212	MBV9124679_1 hypothetical protein [Planctomycetes bacterium]	2026780	Planctomycetes bacterium	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_8	MBI1347074_1	61.7	149	50	2	3	151	4	145	1.58e-52	174	154	147	MBI1347074_1 hypothetical protein [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_9	HDZ38629_1	70.8	144	42	0	1	144	1	144	4.26e-70	218	159	147	HDZ38629_1 hypothetical protein [Marinobacter sp.]	50741	Marinobacter sp.	Proteobacteria	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_10	MBY0456830_1	69.3	277	85	0	4	280	26	302	4.60e-146	422	281	302	MBY0456830_1 phosphoadenosine phosphosulfate reductase family protein [Gemmataceae bacterium]	2052164	Gemmataceae bacterium	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_11	QDV90912_1	66.7	39	13	0	5	43	8	46	3.25e-09	57.4	54	59	QDV90912_1 hypothetical protein RAS2_19970 [Phycisphaerae bacterium RAS2]	2528035	Phycisphaerae bacterium RAS2	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_12	MBX7106947_1	60.9	64	24	1	4	67	55	117	4.73e-20	89.4	115	126	MBX7106947_1 hypothetical protein [Gemmataceae bacterium]	2052164	Gemmataceae bacterium	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_13	WP_091303275_1	60.7	56	22	0	1	56	8	63	1.61e-14	74.7	151	64	WP_091303275_1 hypothetical protein [Gemmobacter aquatilis] >SEO09798.1 hypothetical protein SAMN04488103_1123 [Gemmobacter aquatilis]	933059	Gemmobacter aquatilis	Proteobacteria	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_14	RIK66921_1	74.1	247	63	1	1	246	1	247	1.86e-134	389	258	251	RIK66921_1 hypothetical protein DCC65_08215 [Planctomycetes bacterium]	2026780	Planctomycetes bacterium	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_15	WP_029631184_1	53.6	125	48	2	1	124	20	135	5.10e-37	133	132	141	WP_029631184_1 hypothetical protein [Zavarzinella formosa]	360055	Zavarzinella formosa	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_17	WP_165064004_1	77.4	62	14	0	6	67	8	69	8.09e-30	110	70	73	WP_165064004_1 MULTISPECIES: hypothetical protein [unclassified Paludisphaera]	2624067	unclassified Paludisphaera	Planctomycetes	0	Bacteria
scaffold_1522_c1	scaffold_1522_c1_18	MBI3463502_1	91.4	70	6	0	1	70	1	70	1.54e-41	140	71	86	MBI3463502_1 hypothetical protein [Planctomycetes bacterium]	2026780	Planctomycetes bacterium	Planctomycetes	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_1	OYV46703_1	63.1	176	63	2	1	174	1	176	2.15e-76	236	175	177	OYV46703_1 hypothetical protein B7X10_04775, partial [Burkholderiales bacterium 21-58-4]	1970495	Burkholderiales bacterium 21-58-4	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_2	MBX9596549_1	56.9	457	194	2	4	458	6	461	6.10e-146	435	469	461	MBX9596549_1 baseplate J/gp47 family protein [Roseomonas sp.]	1869190	Roseomonas sp.	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_3	OZA31491_1	65.5	116	40	0	1	116	1	116	8.14e-46	154	117	116	OZA31491_1 hypothetical protein B7X83_08400 [Polynucleobacter sp. 17-46-58]	1970422	Polynucleobacter sp. 17-46-58	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_4	OYV42164_1	81.3	193	36	0	1	193	257	449	4.80e-105	321	221	460	OYV42164_1 hypothetical protein B7X10_06855, partial [Burkholderiales bacterium 21-58-4]	1970495	Burkholderiales bacterium 21-58-4	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_5	OYV42164_1	77.4	243	55	0	6	248	1	243	9.48e-126	376	285	460	OYV42164_1 hypothetical protein B7X10_06855, partial [Burkholderiales bacterium 21-58-4]	1970495	Burkholderiales bacterium 21-58-4	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_6	WP_229011475_1	62.6	99	37	0	1	99	1	99	8.70e-38	132	101	99	WP_229011475_1 hypothetical protein [Paraburkholderia gardini] >CAG4889295.1 hypothetical protein R69919_00706 [Paraburkholderia gardini]	2823469	Paraburkholderia gardini	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_7	OYV48309_1	38.5	221	125	3	8	228	6	215	1.65e-33	132	252	236	OYV48309_1 hypothetical protein B7X10_03270 [Burkholderiales bacterium 21-58-4]	1970495	Burkholderiales bacterium 21-58-4	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_8	WP_031572211_1	51.6	632	282	7	1	614	1	626	3.64e-180	534	615	626	WP_031572211_1 phage tail tip lysozyme [Acidithiobacillus thiooxidans] >MBU2835188.1 hypothetical protein [Acidithiobacillus thiooxidans] >QFX97169.1 hypothetical protein GCD22_03054 [Acidithiobacillus thiooxidans ATCC 19377]	930	Acidithiobacillus thiooxidans	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_9	WP_175023887_1	43.4	53	30	0	3	55	4	56	1.91e-06	50.4	56	58	WP_175023887_1 transcription elongation factor GreA [Burkholderia sp. AU31652]	2015354	Burkholderia sp. AU31652	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_10	OYV52370_1	67.2	131	42	1	2	132	3	132	1.52e-54	178	145	133	OYV52370_1 hypothetical protein B7X10_00085 [Burkholderiales bacterium 21-58-4] >OYY83021.1 hypothetical protein B7Y46_16655 [Acidovorax sp. 28-64-14]	1970495	Burkholderiales bacterium 21-58-4	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_11	OYV52158_1	95.9	123	5	0	1	123	1	123	5.75e-75	229	144	123	OYV52158_1 hypothetical protein B7X10_00220, partial [Burkholderiales bacterium 21-58-4]	1970495	Burkholderiales bacterium 21-58-4	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_12	OYV52157_1	93.0	498	35	0	1	498	1	498	0.0	895	499	498	OYV52157_1 hypothetical protein B7X10_00215 [Burkholderiales bacterium 21-58-4]	1970495	Burkholderiales bacterium 21-58-4	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_13	OYV52156_1	94.2	171	10	0	1	171	1	171	1.70e-108	317	173	172	OYV52156_1 hypothetical protein B7X10_00210 [Burkholderiales bacterium 21-58-4]	1970495	Burkholderiales bacterium 21-58-4	Proteobacteria	0	Bacteria
scaffold_1556_c1	scaffold_1556_c1_15	OYV52154_1	95.5	88	4	0	1	88	33	120	5.82e-53	171	89	120	OYV52154_1 hypothetical protein B7X10_00200 [Burkholderiales bacterium 21-58-4]	1970495	Burkholderiales bacterium 21-58-4	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_1	WP_004872672_1	100	439	0	0	1	439	1	439	6.88e-310	848	440	439	WP_004872672_1 integrase family protein [Acidithiobacillus caldus] >AEK58493.1 phage integrase [Acidithiobacillus caldus SM-1] >AIA55532.1 Integrase [Acidithiobacillus caldus ATCC 51756] >AUW33074.1 tyrosine-type recombinase/integrase [Acidithiobacillus caldus] >MBU2731174.1 tyrosine-type recombinase/integrase [Acidithiobacillus caldus] >MBU2734423.1 tyrosine-type recombinase/integrase [Acidithiobacillus caldus ATCC 51756]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_2	WP_014003077_1	100	185	0	0	1	185	1	185	3.15e-133	380	186	185	WP_014003077_1 hypothetical protein [Acidithiobacillus caldus] >AEK58492.1 conserved hypothetical protein [Acidithiobacillus caldus SM-1] >AUW33073.1 hypothetical protein A5904_09225 [Acidithiobacillus caldus] >MBU2782646.1 hypothetical protein [Acidithiobacillus caldus] >QER45499.1 hypothetical protein F0726_02444 [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_3	WP_014003076_1	100	64	0	0	1	64	1	64	4.17e-38	130	65	64	WP_014003076_1 AlpA family phage regulatory protein [Acidithiobacillus caldus] >AEK58491.1 DNA-binding protein, putative [Acidithiobacillus caldus SM-1] >AUW33072.1 AlpA family phage regulatory protein [Acidithiobacillus caldus] >MBU2731176.1 AlpA family phage regulatory protein [Acidithiobacillus caldus] >MBU2734421.1 AlpA family phage regulatory protein [Acidithiobacillus caldus ATCC 51756] >MBU2745391.1 AlpA family phage regulatory protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_4	WP_004872669_1	100	74	0	0	1	74	1	74	5.62e-45	149	75	74	WP_004872669_1 hypothetical protein [Acidithiobacillus caldus] >AIA55530.1 hypothetical protein Acaty_c1670 [Acidithiobacillus caldus ATCC 51756] >AUW33071.1 hypothetical protein A5904_09215 [Acidithiobacillus caldus] >MBU2731177.1 hypothetical protein [Acidithiobacillus caldus] >MBU2734420.1 hypothetical protein [Acidithiobacillus caldus ATCC 51756] >MBU2745390.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_5	WP_038471943_1	100	323	0	0	1	323	1	323	2.35e-240	663	324	323	WP_038471943_1 hypothetical protein [Acidithiobacillus caldus] >MBU2731178.1 hypothetical protein [Acidithiobacillus caldus] >MBU2734419.1 hypothetical protein [Acidithiobacillus caldus ATCC 51756] >MBU2745389.1 hypothetical protein [Acidithiobacillus caldus] >MBU2779156.1 hypothetical protein [Acidithiobacillus caldus] >MBU2782643.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_6	WP_004872666_1	100	370	0	0	1	370	1	370	7.06e-268	736	371	370	WP_004872666_1 AAA family ATPase [Acidithiobacillus caldus] >AEK58487.1 putative helicase [Acidithiobacillus caldus SM-1] >AIA55528.1 DNA helicase, phage-associated [Acidithiobacillus caldus ATCC 51756] >AUW33069.1 AAA family ATPase [Acidithiobacillus caldus] >MBU2731179.1 AAA family ATPase [Acidithiobacillus caldus] >MBU2734418.1 AAA family ATPase [Acidithiobacillus caldus ATCC 51756]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_7	MBU2734417_1	100	73	0	0	1	73	1	73	1.45e-42	142	74	73	MBU2734417_1 hypothetical protein [Acidithiobacillus caldus ATCC 51756]	637389	Acidithiobacillus caldus ATCC 51756	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_8	QER45504_1	100	87	0	0	1	87	1	87	4.35e-57	180	88	87	QER45504_1 hypothetical protein F0726_02449 [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_9	WP_148262212_1	100	125	0	0	1	125	1	125	5.53e-80	241	126	125	WP_148262212_1 hypothetical protein [Acidithiobacillus caldus] >MBU2731180.1 hypothetical protein [Acidithiobacillus caldus] >MBU2734416.1 hypothetical protein [Acidithiobacillus caldus ATCC 51756] >MBU2744726.1 hypothetical protein [Acidithiobacillus caldus] >MBU2779158.1 hypothetical protein [Acidithiobacillus caldus] >MBU2781816.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_10	WP_014003071_1	100	323	0	0	1	323	1	323	2.26e-238	658	324	323	WP_014003071_1 hypothetical protein [Acidithiobacillus caldus] >AEK58484.1 hypothetical protein Atc_1836 [Acidithiobacillus caldus SM-1] >AUW33066.1 hypothetical protein A5904_09190 [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_11	WP_004872663_1	100	60	0	0	1	60	1	60	6.98e-33	117	61	60	WP_004872663_1 hypothetical protein [Acidithiobacillus caldus] >AEK58483.1 conserved hypothetical protein [Acidithiobacillus caldus SM-1] >AIA55524.1 hypothetical protein Acaty_c1664 [Acidithiobacillus caldus ATCC 51756] >AUW33065.1 hypothetical protein A5904_09185 [Acidithiobacillus caldus] >MBU2731183.1 hypothetical protein [Acidithiobacillus caldus] >MBU2734413.1 hypothetical protein [Acidithiobacillus caldus ATCC 51756]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_12	WP_004872661_1	100	570	0	0	1	570	1	570	0.0	1097	571	570	WP_004872661_1 hypothetical protein [Acidithiobacillus caldus] >AIA55523.1 hypothetical protein Acaty_c1663 [Acidithiobacillus caldus ATCC 51756] >MBU2731184.1 hypothetical protein [Acidithiobacillus caldus] >MBU2734412.1 hypothetical protein [Acidithiobacillus caldus ATCC 51756] >MBU2744722.1 hypothetical protein [Acidithiobacillus caldus] >MBU2779162.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_13	WP_004872660_1	100	103	0	0	1	103	1	103	1.68e-66	205	104	103	WP_004872660_1 MULTISPECIES: hypothetical protein [Acidithiobacillus] >AEK58480.1 conserved hypothetical protein [Acidithiobacillus caldus SM-1] >AIA55522.1 hypothetical protein Acaty_c1662 [Acidithiobacillus caldus ATCC 51756] >AUW34039.1 hypothetical protein A5904_09165 [Acidithiobacillus caldus] >MBU2731185.1 hypothetical protein [Acidithiobacillus caldus] >MBU2734411.1 hypothetical protein [Acidithiobacillus caldus ATCC 51756]	119977	Acidithiobacillus	Proteobacteria	0	Bacteria
scaffold_1606_c1	scaffold_1606_c1_14	WP_004872659_1	100	102	0	0	1	102	1	102	1.90e-67	207	103	102	WP_004872659_1 hypothetical protein [Acidithiobacillus caldus] >AEK58479.1 conserved hypothetical protein [Acidithiobacillus caldus SM-1] >AIA55521.1 hypothetical protein Acaty_c1661 [Acidithiobacillus caldus ATCC 51756] >AUW33061.1 hypothetical protein A5904_09160 [Acidithiobacillus caldus] >MBU2731186.1 hypothetical protein [Acidithiobacillus caldus] >MBU2734410.1 hypothetical protein [Acidithiobacillus caldus ATCC 51756]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_1630_c1	scaffold_1630_c1_1	MBX5454743_1	86.6	576	77	0	1	576	1	576	0.0	978	576	707	MBX5454743_1 hypothetical protein [Methyloceanibacter sp.] >MCL6492626.1 hypothetical protein [Acidobacteriia bacterium]	1965321	Methyloceanibacter sp.	Proteobacteria	0	Bacteria
scaffold_1630_c1	scaffold_1630_c1_2	MBX5454329_1	94.2	569	33	0	1	569	1	569	0.0	1030	956	570	MBX5454329_1 hypothetical protein [Methyloceanibacter sp.] >MCL6492211.1 hypothetical protein [Acidobacteriia bacterium]	1965321	Methyloceanibacter sp.	Proteobacteria	0	Bacteria
scaffold_1630_c1	scaffold_1630_c1_3	MBX5454330_1	90.2	163	16	0	1	163	1	163	1.59e-100	296	165	164	MBX5454330_1 hypothetical protein [Methyloceanibacter sp.] >MCL6492212.1 hypothetical protein [Acidobacteriia bacterium]	1965321	Methyloceanibacter sp.	Proteobacteria	0	Bacteria
scaffold_1630_c1	scaffold_1630_c1_4	MBX5454331_1	87.6	410	51	0	1	410	1	410	1.09e-206	585	411	410	MBX5454331_1 hypothetical protein [Methyloceanibacter sp.] >MCL6492213.1 hypothetical protein [Acidobacteriia bacterium]	1965321	Methyloceanibacter sp.	Proteobacteria	0	Bacteria
scaffold_1630_c1	scaffold_1630_c1_5	MBX5454332_1	80.8	219	42	0	1	219	1	219	1.37e-121	354	220	219	MBX5454332_1 hypothetical protein [Methyloceanibacter sp.] >MCL6492214.1 hypothetical protein [Acidobacteriia bacterium]	1965321	Methyloceanibacter sp.	Proteobacteria	0	Bacteria
scaffold_1630_c1	scaffold_1630_c1_6	MBX5454333_1	84.0	374	60	0	1	374	1	374	2.51e-208	586	375	374	MBX5454333_1 baseplate J/gp47 family protein [Methyloceanibacter sp.] >MCL6492215.1 baseplate J/gp47 family protein [Acidobacteriia bacterium]	1965321	Methyloceanibacter sp.	Proteobacteria	0	Bacteria
scaffold_1630_c1	scaffold_1630_c1_7	MBX5454334_1	80.0	125	25	0	1	125	1	125	1.01e-62	197	127	126	MBX5454334_1 hypothetical protein [Methyloceanibacter sp.] >MCL6492216.1 hypothetical protein [Acidobacteriia bacterium]	1965321	Methyloceanibacter sp.	Proteobacteria	0	Bacteria
scaffold_1630_c1	scaffold_1630_c1_8	MBX5454335_1	93.1	173	12	0	1	173	8	180	7.59e-114	331	174	180	MBX5454335_1 phage baseplate assembly protein V [Methyloceanibacter sp.] >MCL6492217.1 phage baseplate assembly protein V [Acidobacteriia bacterium]	1965321	Methyloceanibacter sp.	Proteobacteria	0	Bacteria
scaffold_1630_c1	scaffold_1630_c1_9	MBX5454336_1	83.4	193	32	0	1	193	168	360	2.30e-110	330	194	360	MBX5454336_1 phage late control D family protein [Methyloceanibacter sp.] >MCL6492218.1 hypothetical protein [Acidobacteriia bacterium]	1965321	Methyloceanibacter sp.	Proteobacteria	0	Bacteria
scaffold_1713_c1	scaffold_1713_c1_1	WP_251871893_1	52.3	176	81	2	9	182	18	192	4.62e-55	190	182	435	WP_251871893_1 site-specific DNA-methyltransferase [Brevibacillus sp. BB3-R1] >USG64782.1 site-specific DNA-methyltransferase [Brevibacillus sp. BB3-R1]	2950604	2950604	0	0	0
scaffold_1713_c1	scaffold_1713_c1_2	ACU53029_1	82.5	63	11	0	30	92	77	139	1.37e-28	110	93	139	ACU53029_1 conserved hypothetical protein [Acidimicrobium ferrooxidans DSM 10331]	525909	Acidimicrobium ferrooxidans DSM 10331	Actinobacteria	0	Bacteria
scaffold_1713_c1	scaffold_1713_c1_3	WP_236786381_1	78.8	339	70	2	18	356	2	338	9.68e-204	574	357	385	WP_236786381_1 site-specific DNA-methyltransferase [Allochromatium tepidum] >BCU05800.1 hypothetical protein Atep_04770 [Allochromatium tepidum]	553982	Allochromatium tepidum	Proteobacteria	0	Bacteria
scaffold_1713_c1	scaffold_1713_c1_4	PZN45057_1	52.2	90	39	4	14	101	16	103	5.60e-22	94.0	117	114	PZN45057_1 hypothetical protein DIU70_01540 [Firmicutes bacterium]	1879010	Firmicutes bacterium	Firmicutes	0	Bacteria
scaffold_1713_c1	scaffold_1713_c1_5	WP_158564087_1	58.5	41	17	0	9	49	22	62	1.83e-06	54.7	67	568	WP_158564087_1 DNA mismatch endonuclease Vsr [Jiangella anatolica]	2670374	Jiangella anatolica	Actinobacteria	0	Bacteria
